SampleID,SiteNumber,Aziz_descrip,location,LabID,SampleNumber,SampleNumber2,FromWhatSpreadsheet,FromWhatSpreadsheet_notes,Latitude,Longitude,SiteOwner,DateSampled,PlantHeight_ft,DBH_cm,ProducingSeed,PercentLiveCanopy,EpicormicBranches_FromBase,EpicormicBranches_FromTrunk,VisibleCankers,Calloused_YN,AreaInfectedByCanker_Trunk_perc,AreaInfectedByCanker_RootFlare_prec,InfectionSeverity,TerminalBudShape,BudScarShape,LenticalShape,FruitsPerBunch,Seedling_YN
SR_3,,SR_3,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,42.465999,-89.238493,Forest Preserve District of Winnebego County,,,144.78,,,,,,,,,,,,,,
SR_4,,SR_4,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,42.468762,-89.2373102,Forest Preserve District of Winnebego County,,,30.48,,,,,,,,,,,,,,
SR_5,,SR_5,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,42.46948,-89.237439,Forest Preserve District of Winnebego County,,,35.56,,,,,,,,,,,,,,
SR_6,,SR_6,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,42.469448,-89.23747,Forest Preserve District of Winnebego County,,,40.64,,,,,,,,,,,,,,
SR_7,,SR_7,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,42.469426,-89.238024,Forest Preserve District of Winnebego County,,,73.6,,,,,,,,,,,,,,
SR_8,,SR_8,,,,,2025 Wild Collected Butternut DNA Leaf Samples ,additional samples from 2025 that NO health data was collected for,42.469305,-89.23817,Forest Preserve District of Winnebego County,,,129.5,,,,,,,,,,,,,,
JC-W-SR-9,SR,SR_9,,,9,9,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),42.4674403,-89.2379177,,8/19/2025,15.5,15.8,N,100,0,0,Y,Y,33,33,2.5,1,1,1,,N
JC-W-BW-KR1,BW,,,,KR1,1,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),42.021413,-87.999198,,11/11/2025,65,71.4,Not fruiting season,NA,N,N,N,,,,,,,,,N
JC-W-DN1-KR1,DN1,,,,KR1,1,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),42.125865,-87.892465,,11/11/2025,60,63.4,Not fruiting season,NA,N,N,Y,Y,1,10,,,,,,N
JC-W-SugarRiver-2,Sugar river,,,,2,2,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.4645609,-89.2378999,,7/3/2025,12.8,22,Y,85,2,0,Y,Y,33,0,2.5,NA,1,1,,N
JC-W-SugarRiver-3,Sugar river,,,,3,3,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.465999,-89.238493,,7/3/2025,70,144.78,Unknown (unable to see),10,0,4,Y,NA,10,50,5,NA,Unsure,Unsure,,N
JC-W-SugarRiver-4,Sugar River,,,,4,4,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.468762,-89.2373102,,7/3/2025,37.9,30.48,No,100,0,0,Y,NA,1,0,1,NA,1,1,,N
JC-W-SugarRiver-8,Sugar river,,,,8,8,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.469305,-89.23817,,7/3/2025,83,129.5,Unknown (unable to see),6,0,0,Y,NA,1,10,2.5,0,0,0,,N
JC-W-SugarRiver-7,Sugar River ,,,,7,7,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.469426,-89.238024,,7/3/2025,51,73.6,Unknown (unable to see),66,0,1,Y,Y,50,85,4,NA,Unsure,Unsure,,N
JC-W-SugarRiver-6,Sugar river ,,,,6,6,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.469448,-89.23747,,7/3/2025,25,40.64,Y,90,0,0,Y,N,1,0,1,NA,Unsure,Unsure,,N
JC-W-SugarRiver-5,Sugar river,,,,5,5,2025_June_July_Butternut_Health_Assessment_Form_Responses,longer health protocol from 2025 (june and july assessments),42.46948,-89.237439,,7/3/2025,47.8,35.56,Y,90,0,1,Y,Y,25,60,3,NA,Unsure,Unsure,,N
JC-W-CPNY-BU24,CPNY,,crown point,,BU24,24,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.02235,-73.431584,,10/15/2025,5.5,1,No,5,N,N,N,,,,,NA,1,0,,N
JC-W-CPNY-BU23,CPNY,,crown point,,BU23,23,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.022601,-73.431318,,10/15/2025,56,31.6,Unknown (unable to see),70,N,N,Y,Y,20,30,2.5,,,,,N
JC-W-CPNY-BU22,CPNY,,crown point,,BU22,22,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.023132,-73.43136,,10/15/2025,50,40,Unknown (unable to see),75,N,N,Y,Y,25,20,2,,,,,N
JC-W-CPNY-BU19,CPNY,,crown point,,BU19,19,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.023589,-73.43076,,10/15/2025,39,22.7,No,10,N,N,Y,Y,40,95,3.5,,,,,N
JC-W-CPNY-BU20,CPNY,,crown point,,BU20,20,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.023635,-73.430571,,10/15/2025,12,3.9,No,0,Y,N,Y,Y,30,0,1,0,0,0,,N
JC-W-CPNY-BU21,CPNY,,crown point,,BU21,21,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.023639,-73.430612,,10/15/2025,25,12.5,No,0,Y,N,Y,Y,80,100,5,0,0,0,,N
JC-W-CPNY-BU18,CPNY,,crown point,,BU18,18,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.024992,-73.430299,,10/15/2025,9,2.3,No,0,N,N,Y,Y,2,0,1,NA,1,0,,N
JC-W-CPNY-BU29,CPNY,,crown point,,BU29,29,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.02525,-73.42839,,10/15/2025,42,49.3,,,,,,,,,,,,,,N
JC-W-CPNY-BU28,CPNY,,crown point,,BU28,28,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025339,-73.428314,,10/1/2025,44,36.5,No,3,N,N,Y,Y,35,95,3.5,,,,,N
JC-W-CPNY-BU17,CPNY,,crown point,,BU17,17,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025465,-73.430204,,10/15/2025,35,23.3,,,,,,,,,,,,,,N
JC-W-CPNY-BU30,CPNY,,crown point,,BU30,30,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025597,-73.428535,,10/15/2025,58,61,No,10,N,Y,Y,Y,15,80,2.5,,,,,N
JC-W-CPNY-BU31,CPNY,,crown point,,BU31,31,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025624,-73.428463,,10/15/2025,57,38.1,,,,,,,,,,,,,,N
JC-W-CPNY-BU27,CPNY,,crown point,,BU27,27,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025648,-73.428601,,10/15/2025,60,51.8,No,15,Y,N,Y,Y,25,50,2.5,NA,Unsure,Unsure,,N
JC-W-CPNY-BU14,CPNY,,crown point,,BU14,14,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025676,-73.429367,,10/15/2025,24,17,No,85,N,Y,Y,Y,25,0,1.5,1,1,0,,N
JC-W-CPNY-BU16,CPNY,,crown point,,BU16,16,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025881,-73.430204,,10/15/2025,57,42.9,No,5,N,N,Y,Y,60,75,2.5,,,,,N
JC-W-CPNY-BU26,CPNY,,crown point,,BU26,26,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025903,-73.428277,,10/15/2025,38,32.1,,,,,,,,,,,,,,N
JC-W-CPNY-BU15,CPNY,,crown point,,BU15,15,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.02593,-73.42996,,10/15/2025,26,31.6,No,4,N,N,Y,Y,75,80,3.5,,,,,N
JC-W-CPNY-BU13,CPNY,,crown point,,BU13,13,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.025949,-73.429855,,10/15/2025,6.5,1.1,No,10,N,N,Y,Y,5,0,1,0,0,0,,N
JC-W-CPNY-BU10,CPNY,,crown point,,BU10,10,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026084,-73.429563,,10/15/2025,46,25,No,7,N,N,Y,Y,5,15,2,,,,,N
JC-W-CPNY-BU11,CPNY,,crown point,,BU11,11,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026155,-73.429665,,10/15/2025,40,31.9,No,30,N,N,Y,Y,60,75,1.5,,,,,N
JC-W-CPNY-BU12,CPNY,,crown point,,BU12,12,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.02617,-73.429552,,10/15/2025,9,3.6,No,0,N,N,Y,Y,25,0,2,NA,0,1,,N
JC-W-CPNY-BU25,CPNY,,crown point,,BU25,25,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026249,-73.42862,,10/15/2025,18,38,,,,,,,,,,,,,,N
JC-W-CPNY-BU9,CPNY,,crown point,,BU9,9,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026352,-73.428913,,10/15/2025,31,39,,,,,,,,,,,,,,N
JC-W-CPNY-BU3,CPNY,,crown point,,BU3,3,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026492,-73.42935,,10/15/2025,40,52,No,5,N,N,Y,Y,5,30,1,,,,,N
JC-W-CPNY-BU7,CPNY,,crown point,,BU7,7,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026521,-73.429212,,10/15/2025,36,42,No,4,N,Y,Y,Y,25,90,3.5,,,,,N
JC-W-CPNY-BU8,CPNY,,crown point,,BU8,8,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026529,-73.429468,,10/15/2025,32,43.4,No,3,N,N,Y,Y,40,95,3,,,,,N
JC-W-CPNY-BU1,CPNY,,crown point,,BU1,1,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026618,-73.427851,,10/15/2025,40,51.1,,,,,,,,,,,,,,N
JC-W-CPNY-BU6,CPNY,,crown point,,BU6,6,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026659,-73.429351,,10/15/2025,38,47.1,No,8,N,Y,Y,Y,20,75,2.5,,,,,N
JC-W-CPNY-BU5,CPNY,,crown point,,BU5,5,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.02671,-73.429291,,10/15/2025,45,53.4,No,10,N,Y,Y,Y,8,85,2,,,,,N
JC-W-CPNY-BU4,CPNY,,crown point,,BU4,4,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026781,-73.429445,,10/15/2025,42,38.1,No,2,N,N,Y,Y,5,15,2,,,,,N
JC-W-CPNY-BU2,CPNY,,crown point,,BU2,2,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.026783,-73.429055,,10/15/2025,35,58.6,No,5,N,Y,Y,Y,5,75,2,,,,,N
JC-W-CPNY-BU32,CPNY,,crown point,,BU32,32,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.02878,-73.42778,,10/15/2025,34,63.7,No,100,N,N,Y,Y,45,75,2.5,,,,,N
JC-W-CPVT-bu123,CPVT,,,,bu123,123,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33027,-73.24258,,9/26/2025,47.8,59.9,No,85,N,Y,Y,Y,10,10,1.5,0,0,0,,N
JC-W-CPVT-bu122,CPVT,,,,bu122,122,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33058,-73.24278,,9/26/2025,43.6,55,No,50,N,Y,Y,Y,15,25,2.5,0,0,0,,N
JC-W-CPVT-bu120,CPVT,,,,bu120,120,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33075,-73.24276,,9/26/2025,38,32,No,65,N,Y,Y,Y,20,40,2.5,,,,,N
JC-W-CPVT-bu121,CPVT,,,,bu121,121,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33075,-73.24272,,9/26/2025,44.8,53.8,No,50,N,Y,Y,Y,15,45,3,0,0,0,,N
JC-W-CPVT-bu125,CPVT,,,,bu125,125,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33086,-73.24336,,9/26/2025,54,41.7,No,65,N,Y,Y,Y,2,10,1.5,,,,,N
JC-W-CPVT-bu127,CPVT,,,,bu127,127,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.331,-73.24455,,9/26/2025,23.5,23.8,No,10,N,Y,Y,Y,12,80,3.5,0,0,0,,N
JC-W-CPVT-bu126,CPVT,,,,bu126,126,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33104,-73.24474,,9/26/2025,45,26.3,No,75,N,Y,Y,Y,5,10,1.5,,,,,N
JC-W-CPVT-bu129,CPVT,,,,bu129,129,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33129,-73.24474,,9/26/2025,49,33.2,No,10,N,Y,Y,Y,10,85,4,,,,,N
JC-W-CPVT-bu128,CPVT,,,,bu128,128,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33132,-73.2447,,9/26/2025,28,22.7,No,10,N,Y,Y,Y,15,65,4,,,,,N
JC-W-CPVT-bu130,CPVT,,,,bu130,130,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33134,-73.24451,,9/26/2025,38,23.8,No,50,N,Y,Y,Y,50,40,3.5,0,1,0,,N
JC-W-CPVT-bu131,CPVT,,,,bu131,131,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33135,-73.24446,,9/26/2025,39,27.8,No,50,N,Y,Y,Y,15,20,2.5,0,0,0,,N
JC-W-CPVT-Bu132,CPVT,,,,Bu132,132,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33146,-73.24428,,9/26/2025,20,19,No,75,N,N,Y,Y,30,65,2.5,0,0,0,,N
JC-W-CPVT-bu119,CPVT,,,,bu119,119,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.33186,-73.24187,,9/25/2025,25.3,10.9,Unknown (unable to see),0,N,N,Y,Y,30,75,2.5,,,,,N
JC-W-CPVT-ILM161,CPVT,,,,ILM161,,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.334873,-73.242607,,10/1/2025,1.25,,,,,,N,,,,,NA,1,0,,Y
JC-W-RRS-BU3,RRS,,rivershore preserve,,BU3,3,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.391468,-72.968727,,10/14/2025,2.17,,,,,,N,,,,,NA,Unsure,0,,Y
JC-W-RRS-BU4,RRS,,rivershore preserve,,BU4,4,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.391468,-72.968727,,10/14/2025,1.67,,,,,,N,,,,,NA,Unsure,0,,Y
JC-W-RRS-BU5,RRS,,rivershore preserve,,BU5,5,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.391695,-72.968937,,10/14/2025,1.88,,,,,,N,,,,,NA,0,0,,Y
JC-W-RRS-BU1,RRS,,rivershore preserve,,BU1,1,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.391762,-72.96857,,10/14/2025,25,12,No,5,N,N,Y,Y,80,90,3,1,1,1,,N
JC-W-RRS-BU2,RRS,,rivershore preserve,,BU2,2,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.392978,-72.970593,,10/14/2025,55,36.1,Unknown (unable to see),15,N,N,Y,Y,8,20,2,,,,,N
JC-W-JRF-BU15,JRF,,jericho forest,,BU15,15,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.443688,-72.998129,,10/7/2025,60,27.9,Unknown (unable to see),70,N,N,Y,Y,25,0,2,,,,,N
JC-W-JRF-BU16,JRF,,jericho forest,,BU16,16,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.443862,-72.997762,,10/7/2025,70,33.7,Unknown (unable to see),60,N,Y,Y,Y,20,90,2,NA,0,Unsure,,N
JC-W-JRF-BU21,JRF,,jericho forest,,BU21,21,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.444138,-72.994966,,10/7/2025,60,58.1,No,0,N,N,Y,Y,10,60,3.5,,,,,N
JC-W-JRF-BU13,JRF,,jericho forest,,BU13,13,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.4442,-73.001919,,10/6/2025,80,54.9,Unknown (unable to see),70,Y,Y,Y,Y,8,5,2,NA,0,0,,N
JC-W-JRF-BU14,JRF,,jericho forest,,BU14,14,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.4442,-73.001799,,10/6/2025,70,50.2,Unknown (unable to see),60,N,N,Y,Y,3,5,2,,,,,N
JC-W-JRF-BU17,JRF,,jericho forest,,BU17,17,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.444211,-72.99804,,10/7/2025,65,41.8,Unknown (unable to see),15,N,N,Y,Y,10,15,3,,,,,N
JC-W-JRF-BU12,JRF,,jericho forest,,BU12,12,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.444236,-73.002361,,10/6/2025,85,69.5,Unknown (unable to see),25,N,Y,Y,Y,5,15,1.5,,,,,N
JC-W-JRF-BU10,JRF,,jericho forest,,BU10,10,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.444317,-73.001833,,10/6/2025,65,42.8,Unknown (unable to see),20,N,N,Y,Y,3,10,2,,,,,N
JC-W-JRF-BU11,JRF,,jericho forest,,BU11,11,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.444317,-73.001833,,10/6/2025,22,36,,,,,,,,,,,,,,N
JC-W-JRF-BU18,JRF,,jericho forest,,BU18,18,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.44444,-72.996634,,10/7/2025,50,50.1,Unknown (unable to see),50,N,N,N,,,,,,,,,N
JC-W-JRF-BU9,JRF,,jericho forest,,BU9,9,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.444616,-73.001513,,10/6/2025,40,29.8,,,,,,,,,,,,,,N
JC-W-JRF-BU20,JRF,,jericho forest,,BU20,20,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.44472,-72.994966,,10/7/2025,65,34.7,,,,,,,,,,,,,,N
JC-W-JRF-BU19,JRF,,jericho forest,,BU19,19,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.44485,-72.99581,,10/7/2025,65,29.8,Unknown (unable to see),15,N,N,Y,Y,10,0,2,,,,,N
JC-W-JRF-BU22,JRF,,jericho forest,,BU22,22,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.44542,-73.0053,,10/7/2025,60,39.3,Unknown (unable to see),85,N,N,Y,Y,0,5,1,,,,,N
JC-W-JRF-BU8,JRF,,jericho forest,,BU8,8,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.445819,-73.003035,,10/6/2025,35,20.5,,,,,,,,,,,,,,N
JC-W-JRF-BU23,JRF,,jericho forest,,BU23,23,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.445926,-73.005329,,10/7/2025,60,27.5,Unknown (unable to see),20,N,N,Y,Y,1,0,1,,,,,N
JC-W-JRF-BU7,JRF,,jericho forest,,BU7,7,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.446421,-73.000687,,10/6/2025,70,43,Unknown (unable to see),40,N,N,Y,Y,1,0,2.5,,,,,N
JC-W-JRF-BU5,JRF,,jericho forest,,BU5,5,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.446714,-73.002006,,10/6/2025,68,51.6,Unknown (unable to see),7,N,N,Y,Y,1,5,2.5,,,,,N
JC-W-JRF-BU6,JRF,,jericho forest,,BU6,6,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.446858,-73.001957,,10/6/2025,1.79,,,,,,N,,,,,NA,0,0,,Y
JC-W-JRF-BU4,JRF,,jericho forest,,BU4,4,08_15_2025_Revisions_Butternut_Health_Assessment Form_Responses,longer health protocol from 2025 (august and later assessments),44.447726,-73.003011,,10/6/2025,50,40.2,Unknown (unable to see),15,N,N,Y,Y,45,15,3.5,,,,,N
